Geneid,ensembl_gene_id,hgnc_symbol
ENSG00000271761.1,ENSG00000271761,
ENSG00000271766.1,ENSG00000271766,
ENSG00000271771.1,ENSG00000271771,
ENSG00000271781.1,ENSG00000271781,
ENSG00000271788.1,ENSG00000271788,
ENSG00000271792.1,ENSG00000271792,
ENSG00000271793.1,ENSG00000271793,
ENSG00000271795.1,ENSG00000271795,
ENSG00000271797.1,ENSG00000271797,
ENSG00000271815.1,ENSG00000271815,
ENSG00000271821.1,ENSG00000271821,
ENSG00000271828.1,ENSG00000271828,
ENSG00000271849.1,ENSG00000271849,MAN2A1-DT
ENSG00000271857.1,ENSG00000271857,
ENSG00000271862.1,ENSG00000271862,
ENSG00000271871.1,ENSG00000271871,
ENSG00000271874.1,ENSG00000271874,
ENSG00000271888.1,ENSG00000271888,
ENSG00000271892.1,ENSG00000271892,
ENSG00000271897.1,ENSG00000271897,
ENSG00000271904.1,ENSG00000271904,
ENSG00000271911.1,ENSG00000271911,
ENSG00000271918.1,ENSG00000271918,
ENSG00000271926.1,ENSG00000271926,
ENSG00000271931.1,ENSG00000271931,
ENSG00000271967.1,ENSG00000271967,
ENSG00000271978.1,ENSG00000271978,
ENSG00000271980.1,ENSG00000271980,
ENSG00000271986.2,ENSG00000271986,RN7SL827P
ENSG00000271998.1,ENSG00000271998,
ENSG00000272008.1,ENSG00000272008,
ENSG00000272009.1,ENSG00000272009,
ENSG00000272021.1,ENSG00000272021,
ENSG00000272023.1,ENSG00000272023,
ENSG00000272040.1,ENSG00000272040,
ENSG00000272049.1,ENSG00000272049,
ENSG00000272057.1,ENSG00000272057,
ENSG00000272070.1,ENSG00000272070,
ENSG00000272071.1,ENSG00000272071,
ENSG00000272081.1,ENSG00000272081,
ENSG00000272085.1,ENSG00000272085,
ENSG00000272086.1,ENSG00000272086,
ENSG00000272103.2,ENSG00000272103,
ENSG00000272108.1,ENSG00000272108,
ENSG00000272112.1,ENSG00000272112,
ENSG00000272114.1,ENSG00000272114,
ENSG00000272123.1,ENSG00000272123,
ENSG00000272129.1,ENSG00000272129,
ENSG00000272130.1,ENSG00000272130,
ENSG00000272137.1,ENSG00000272137,
ENSG00000272139.1,ENSG00000272139,
ENSG00000272144.1,ENSG00000272144,
ENSG00000272162.1,ENSG00000272162,
ENSG00000272170.1,ENSG00000272170,
ENSG00000272197.2,ENSG00000272197,RN7SL803P
ENSG00000272203.1,ENSG00000272203,
ENSG00000272209.1,ENSG00000272209,
ENSG00000272217.1,ENSG00000272217,
ENSG00000272218.1,ENSG00000272218,
ENSG00000272221.1,ENSG00000272221,
ENSG00000272223.1,ENSG00000272223,
ENSG00000272234.1,ENSG00000272234,
ENSG00000272236.1,ENSG00000272236,
ENSG00000272239.1,ENSG00000272239,
ENSG00000272248.1,ENSG00000272248,
ENSG00000272255.1,ENSG00000272255,
ENSG00000272265.1,ENSG00000272265,
ENSG00000272269.1,ENSG00000272269,
ENSG00000272273.1,ENSG00000272273,IER3-AS1
ENSG00000272277.1,ENSG00000272277,
ENSG00000272279.1,ENSG00000272279,
ENSG00000272296.1,ENSG00000272296,SNORD96A
ENSG00000272297.2,ENSG00000272297,
ENSG00000272312.1,ENSG00000272312,
ENSG00000272316.1,ENSG00000272316,
ENSG00000272320.1,ENSG00000272320,
ENSG00000272323.1,ENSG00000272323,
ENSG00000272324.5,ENSG00000272324,
ENSG00000272335.1,ENSG00000272335,
ENSG00000272341.1,ENSG00000272341,
ENSG00000272345.1,ENSG00000272345,
ENSG00000272347.1,ENSG00000272347,
ENSG00000272354.1,ENSG00000272354,
ENSG00000272370.1,ENSG00000272370,
ENSG00000272374.1,ENSG00000272374,
ENSG00000272379.1,ENSG00000272379,
ENSG00000272382.1,ENSG00000272382,
ENSG00000272402.1,ENSG00000272402,
ENSG00000272406.1,ENSG00000272406,
ENSG00000272411.1,ENSG00000272411,
ENSG00000272416.1,ENSG00000272416,
ENSG00000272417.1,ENSG00000272417,
ENSG00000272431.1,ENSG00000272431,
ENSG00000272442.2,ENSG00000272442,
ENSG00000272445.1,ENSG00000272445,RNU6-84P
ENSG00000272459.1,ENSG00000272459,
ENSG00000272463.1,ENSG00000272463,
ENSG00000272465.1,ENSG00000272465,
ENSG00000272468.1,ENSG00000272468,
ENSG00000272485.1,ENSG00000272485,
ENSG00000272494.1,ENSG00000272494,OR1X1P
ENSG00000272501.1,ENSG00000272501,
ENSG00000272523.1,ENSG00000272523,LINC01023
ENSG00000272525.1,ENSG00000272525,
ENSG00000272540.1,ENSG00000272540,
ENSG00000272541.1,ENSG00000272541,
ENSG00000272558.1,ENSG00000272558,
ENSG00000272566.1,ENSG00000272566,
ENSG00000272646.1,ENSG00000272646,
ENSG00000272674.3,ENSG00000272674,PCDHB16
ENSG00000272742.1,ENSG00000272742,
ENSG00000272744.1,ENSG00000272744,
ENSG00000272772.1,ENSG00000272772,
ENSG00000272784.1,ENSG00000272784,
ENSG00000272810.1,ENSG00000272810,
ENSG00000273180.1,ENSG00000273180,
ENSG00000273217.1,ENSG00000273217,
ENSG00000273294.1,ENSG00000273294,C1QTNF3-AMACR
ENSG00000273333.2,ENSG00000273333,
ENSG00000273340.1,ENSG00000273340,MICE
ENSG00000273345.5,ENSG00000273345,
ENSG00000273549.1,ENSG00000273549,
ENSG00000273557.1,ENSG00000273557,
ENSG00000273569.1,ENSG00000273569,
ENSG00000273701.1,ENSG00000273701,
ENSG00000273712.1,ENSG00000273712,
ENSG00000273742.1,ENSG00000273742,MIR6075
ENSG00000273802.2,ENSG00000273802,H2BC8
ENSG00000273860.1,ENSG00000273860,
ENSG00000273870.1,ENSG00000273870,
ENSG00000273957.1,ENSG00000273957,
ENSG00000273983.1,ENSG00000273983,H3C8
ENSG00000274212.1,ENSG00000274212,
ENSG00000274235.1,ENSG00000274235,
ENSG00000274256.1,ENSG00000274256,
ENSG00000274259.2,ENSG00000274259,SYNGAP1-AS1
ENSG00000274441.1,ENSG00000274441,
ENSG00000274455.1,ENSG00000274455,
ENSG00000274472.1,ENSG00000274472,
ENSG00000274494.1,ENSG00000274494,MIR6832
ENSG00000274525.1,ENSG00000274525,
ENSG00000274541.1,ENSG00000274541,
ENSG00000274553.1,ENSG00000274553,
ENSG00000274716.1,ENSG00000274716,
ENSG00000274721.1,ENSG00000274721,
ENSG00000274750.2,ENSG00000274750,H3C6
ENSG00000274799.1,ENSG00000274799,
ENSG00000274813.1,ENSG00000274813,
ENSG00000274832.1,ENSG00000274832,
ENSG00000274844.1,ENSG00000274844,
ENSG00000274855.1,ENSG00000274855,
ENSG00000274867.1,ENSG00000274867,
ENSG00000274934.1,ENSG00000274934,
ENSG00000274994.1,ENSG00000274994,MIR8056
ENSG00000275038.2,ENSG00000275038,
ENSG00000275046.1,ENSG00000275046,
ENSG00000275072.1,ENSG00000275072,SNORD50B
ENSG00000275374.1,ENSG00000275374,
ENSG00000275506.1,ENSG00000275506,H3P25
ENSG00000275550.1,ENSG00000275550,
ENSG00000275634.1,ENSG00000275634,
ENSG00000275646.1,ENSG00000275646,
ENSG00000275713.2,ENSG00000275713,H2BC9
ENSG00000275733.1,ENSG00000275733,
ENSG00000275740.1,ENSG00000275740,
ENSG00000275765.5,ENSG00000275765,
ENSG00000275773.1,ENSG00000275773,
ENSG00000275826.1,ENSG00000275826,
ENSG00000275846.1,ENSG00000275846,
ENSG00000275856.1,ENSG00000275856,
ENSG00000275859.1,ENSG00000275859,MIR6720
ENSG00000275871.1,ENSG00000275871,
ENSG00000275906.1,ENSG00000275906,NAPGP2
ENSG00000275939.1,ENSG00000275939,
ENSG00000276019.1,ENSG00000276019,
ENSG00000276047.1,ENSG00000276047,RN7SL711P
ENSG00000276064.1,ENSG00000276064,
ENSG00000276098.1,ENSG00000276098,
ENSG00000276127.1,ENSG00000276127,
ENSG00000276156.1,ENSG00000276156,
ENSG00000276180.1,ENSG00000276180,H4C9
ENSG00000276214.1,ENSG00000276214,
ENSG00000276233.1,ENSG00000276233,
ENSG00000276290.1,ENSG00000276290,RBBP4P3
ENSG00000276302.1,ENSG00000276302,
ENSG00000276309.1,ENSG00000276309,RN7SKP251
ENSG00000276332.1,ENSG00000276332,
ENSG00000276365.1,ENSG00000276365,MIR145
ENSG00000276404.1,ENSG00000276404,MIR6835
ENSG00000276426.1,ENSG00000276426,
ENSG00000276514.1,ENSG00000276514,
ENSG00000276545.1,ENSG00000276545,PCDHGB9P
ENSG00000276547.1,ENSG00000276547,PCDHGB5
ENSG00000276576.1,ENSG00000276576,MRPL30P1
ENSG00000276622.1,ENSG00000276622,MIR6499
ENSG00000276687.1,ENSG00000276687,
ENSG00000276712.1,ENSG00000276712,MIR7111
ENSG00000276746.1,ENSG00000276746,
ENSG00000276764.1,ENSG00000276764,
ENSG00000276770.1,ENSG00000276770,MIR6780B
ENSG00000276778.1,ENSG00000276778,LINC02227
ENSG00000276824.1,ENSG00000276824,MIR7159
ENSG00000276945.1,ENSG00000276945,
ENSG00000276966.2,ENSG00000276966,H4C5
ENSG00000277001.1,ENSG00000277001,
ENSG00000277039.1,ENSG00000277039,
ENSG00000277043.1,ENSG00000277043,EEF1A1P42
ENSG00000277073.1,ENSG00000277073,MIR6131
ENSG00000277075.2,ENSG00000277075,H2AC8
ENSG00000277162.1,ENSG00000277162,
ENSG00000277172.1,ENSG00000277172,GAPDHP41
ENSG00000277188.1,ENSG00000277188,
ENSG00000277224.2,ENSG00000277224,H2BC7
ENSG00000277264.1,ENSG00000277264,MIR6833
ENSG00000277402.1,ENSG00000277402,MIR6891
ENSG00000277410.1,ENSG00000277410,H2BP5
ENSG00000277411.1,ENSG00000277411,
ENSG00000277455.1,ENSG00000277455,
ENSG00000277473.1,ENSG00000277473,
ENSG00000277506.1,ENSG00000277506,RN7SL802P
ENSG00000277524.1,ENSG00000277524,
ENSG00000277568.1,ENSG00000277568,
ENSG00000277619.1,ENSG00000277619,
ENSG00000277661.4,ENSG00000277661,
ENSG00000277720.1,ENSG00000277720,H3C5P
ENSG00000277769.1,ENSG00000277769,RBM22P4
ENSG00000277795.1,ENSG00000277795,
ENSG00000277797.1,ENSG00000277797,
ENSG00000277818.1,ENSG00000277818,
ENSG00000277859.1,ENSG00000277859,
ENSG00000277866.1,ENSG00000277866,
ENSG00000277878.1,ENSG00000277878,
ENSG00000277881.1,ENSG00000277881,
ENSG00000277912.1,ENSG00000277912,MIR8089
ENSG00000277968.1,ENSG00000277968,
ENSG00000278102.1,ENSG00000278102,
ENSG00000278104.1,ENSG00000278104,
ENSG00000278237.1,ENSG00000278237,
ENSG00000278332.1,ENSG00000278332,
ENSG00000278441.1,ENSG00000278441,
ENSG00000278487.1,ENSG00000278487,
ENSG00000278705.1,ENSG00000278705,H4C2
ENSG00000278734.1,ENSG00000278734,
ENSG00000278736.1,ENSG00000278736,
ENSG00000278745.1,ENSG00000278745,
ENSG00000278773.1,ENSG00000278773,
ENSG00000278815.1,ENSG00000278815,
ENSG00000278824.1,ENSG00000278824,
ENSG00000278828.1,ENSG00000278828,H3C10
ENSG00000278865.1,ENSG00000278865,
ENSG00000278874.1,ENSG00000278874,
ENSG00000278877.1,ENSG00000278877,
ENSG00000278900.1,ENSG00000278900,
ENSG00000278901.1,ENSG00000278901,
ENSG00000278905.1,ENSG00000278905,
ENSG00000278907.1,ENSG00000278907,
ENSG00000278913.1,ENSG00000278913,
ENSG00000278915.1,ENSG00000278915,
ENSG00000278921.2,ENSG00000278921,EPB41L4A-DT
ENSG00000278925.1,ENSG00000278925,
ENSG00000278936.1,ENSG00000278936,
ENSG00000278946.1,ENSG00000278946,
ENSG00000278958.1,ENSG00000278958,
ENSG00000278965.1,ENSG00000278965,
ENSG00000278974.1,ENSG00000278974,
ENSG00000279002.1,ENSG00000279002,
ENSG00000279011.1,ENSG00000279011,
ENSG00000279022.1,ENSG00000279022,
ENSG00000279028.1,ENSG00000279028,
ENSG00000279068.1,ENSG00000279068,
ENSG00000279075.1,ENSG00000279075,
ENSG00000279076.1,ENSG00000279076,
ENSG00000279097.1,ENSG00000279097,
ENSG00000279107.1,ENSG00000279107,
ENSG00000279118.1,ENSG00000279118,
ENSG00000279125.1,ENSG00000279125,
ENSG00000279127.1,ENSG00000279127,
ENSG00000279130.1,ENSG00000279130,
ENSG00000279197.1,ENSG00000279197,
ENSG00000279204.1,ENSG00000279204,
ENSG00000279222.1,ENSG00000279222,
ENSG00000279232.2,ENSG00000279232,
ENSG00000279240.1,ENSG00000279240,
ENSG00000279264.1,ENSG00000279264,
ENSG00000279284.1,ENSG00000279284,
ENSG00000279289.1,ENSG00000279289,
ENSG00000279368.1,ENSG00000279368,
ENSG00000279370.1,ENSG00000279370,
ENSG00000279375.1,ENSG00000279375,
ENSG00000279400.1,ENSG00000279400,
ENSG00000279446.1,ENSG00000279446,
ENSG00000279450.1,ENSG00000279450,
ENSG00000279460.1,ENSG00000279460,
ENSG00000279469.1,ENSG00000279469,
ENSG00000279470.1,ENSG00000279470,
ENSG00000279472.1,ENSG00000279472,
ENSG00000279531.1,ENSG00000279531,
ENSG00000279557.1,ENSG00000279557,
ENSG00000279558.1,ENSG00000279558,
ENSG00000279565.1,ENSG00000279565,
ENSG00000279584.1,ENSG00000279584,
ENSG00000279616.1,ENSG00000279616,
ENSG00000279635.1,ENSG00000279635,
ENSG00000279638.1,ENSG00000279638,
ENSG00000279659.1,ENSG00000279659,
ENSG00000279671.1,ENSG00000279671,
ENSG00000279679.1,ENSG00000279679,
ENSG00000279686.1,ENSG00000279686,
ENSG00000279691.1,ENSG00000279691,
ENSG00000279698.1,ENSG00000279698,
ENSG00000279737.1,ENSG00000279737,
ENSG00000279739.1,ENSG00000279739,
ENSG00000279752.1,ENSG00000279752,
ENSG00000279755.1,ENSG00000279755,
ENSG00000279772.1,ENSG00000279772,
ENSG00000279790.1,ENSG00000279790,
ENSG00000279799.1,ENSG00000279799,
ENSG00000279821.1,ENSG00000279821,
ENSG00000279855.1,ENSG00000279855,
ENSG00000279860.1,ENSG00000279860,
ENSG00000279869.1,ENSG00000279869,
ENSG00000279883.1,ENSG00000279883,
ENSG00000279908.1,ENSG00000279908,
ENSG00000279923.1,ENSG00000279923,
ENSG00000279926.1,ENSG00000279926,
ENSG00000279942.1,ENSG00000279942,
ENSG00000279943.1,ENSG00000279943,
ENSG00000279979.1,ENSG00000279979,
ENSG00000279983.1,ENSG00000279983,
ENSG00000279985.1,ENSG00000279985,
ENSG00000279995.1,ENSG00000279995,
ENSG00000280009.1,ENSG00000280009,
ENSG00000280016.1,ENSG00000280016,
ENSG00000280017.1,ENSG00000280017,
ENSG00000280026.1,ENSG00000280026,
ENSG00000280047.1,ENSG00000280047,
ENSG00000280068.1,ENSG00000280068,
ENSG00000280104.1,ENSG00000280104,
ENSG00000280107.1,ENSG00000280107,
ENSG00000280128.1,ENSG00000280128,
ENSG00000280139.1,ENSG00000280139,
ENSG00000280159.1,ENSG00000280159,
ENSG00000280161.1,ENSG00000280161,
ENSG00000280185.1,ENSG00000280185,
ENSG00000280187.1,ENSG00000280187,
ENSG00000280207.1,ENSG00000280207,
ENSG00000280232.1,ENSG00000280232,
ENSG00000280236.3,ENSG00000280236,OR12D2
ENSG00000280251.1,ENSG00000280251,
ENSG00000280277.1,ENSG00000280277,
ENSG00000280305.1,ENSG00000280305,
ENSG00000280318.1,ENSG00000280318,
ENSG00000280336.1,ENSG00000280336,
ENSG00000280338.1,ENSG00000280338,
ENSG00000280368.1,ENSG00000280368,
ENSG00000280369.1,ENSG00000280369,
ENSG00000280371.1,ENSG00000280371,
ENSG00000280373.1,ENSG00000280373,
ENSG00000280420.1,ENSG00000280420,
ENSG00000280423.1,ENSG00000280423,
ENSG00000280438.1,ENSG00000280438,
ENSG00000280443.1,ENSG00000280443,
ENSG00000280449.1,ENSG00000280449,
ENSG00000280457.1,ENSG00000280457,DUX4L2
ENSG00000280511.1,ENSG00000280511,
ENSG00000280646.2,ENSG00000280646,RNA5SP196
ENSG00000280757.1,ENSG00000280757,DUX4L1
ENSG00000280780.2,ENSG00000280780,JAKMIP2-AS1
ENSG00000280799.1,ENSG00000280799,DUX4L5
ENSG00000280894.1,ENSG00000280894,SNORA50D
ENSG00000280987.4,ENSG00000280987,
ENSG00000281058.1,ENSG00000281058,DUX4L6
ENSG00000281398.4,ENSG00000281398,SNHG4
ENSG00000281450.1,ENSG00000281450,PANDAR
ENSG00000281560.1,ENSG00000281560,LSINCT5
ENSG00000281591.1,ENSG00000281591,DBET
ENSG00000281627.1,ENSG00000281627,DUX4L3
ENSG00000281652.1,ENSG00000281652,DUX4L7
ENSG00000281720.1,ENSG00000281720,DUX4L8
ENSG00000281756.1,ENSG00000281756,C2-AS1
ENSG00000281809.1,ENSG00000281809,LINC01394
ENSG00000281831.1,ENSG00000281831,
ENSG00000281969.1,ENSG00000281969,
ENSG00000282024.1,ENSG00000282024,
ENSG00000282804.1,ENSG00000282804,
ENSG00000282925.1,ENSG00000282925,
ENSG00000282988.2,ENSG00000282988,
ENSG00000282994.1,ENSG00000282994,
ENSG00000283064.1,ENSG00000283064,
ENSG00000283155.1,ENSG00000283155,
ENSG00000283215.2,ENSG00000283215,LINC02537
ENSG00000283286.1,ENSG00000283286,
ENSG00000283288.1,ENSG00000283288,SMIM33
ENSG00000283293.1,ENSG00000283293,RN7SK
ENSG00000283352.1,ENSG00000283352,
ENSG00000283355.1,ENSG00000283355,
ENSG00000283359.1,ENSG00000283359,MIR3977
ENSG00000283383.1,ENSG00000283383,
ENSG00000283413.1,ENSG00000283413,
ENSG00000283420.1,ENSG00000283420,MIR4278
ENSG00000283453.2,ENSG00000283453,
ENSG00000283480.1,ENSG00000283480,
ENSG00000283498.1,ENSG00000283498,MIR1244-2
ENSG00000283573.1,ENSG00000283573,
ENSG00000283602.1,ENSG00000283602,
ENSG00000283612.1,ENSG00000283612,MIR103B1
ENSG00000283616.1,ENSG00000283616,MIR5683
ENSG00000283653.1,ENSG00000283653,
ENSG00000283678.1,ENSG00000283678,MIR6830
ENSG00000283717.1,ENSG00000283717,MIR6831
ENSG00000283733.1,ENSG00000283733,MIR146A
ENSG00000283740.1,ENSG00000283740,TAF11L11
ENSG00000283776.1,ENSG00000283776,TAF11L13
ENSG00000283782.2,ENSG00000283782,
ENSG00000283967.1,ENSG00000283967,TAF11L8
ENSG00000283988.1,ENSG00000283988,TAF11L9
ENSG00000284000.1,ENSG00000284000,MIR4458
ENSG00000284042.1,ENSG00000284042,TAF11L6
ENSG00000284064.1,ENSG00000284064,MIR6834
ENSG00000284078.1,ENSG00000284078,SNORD138
ENSG00000284182.1,ENSG00000284182,MIR143
ENSG00000284234.1,ENSG00000284234,TAF11L5
ENSG00000284256.1,ENSG00000284256,MIR5004
ENSG00000284283.1,ENSG00000284283,TAF11L4
ENSG00000284325.1,ENSG00000284325,MIR3655
ENSG00000284336.1,ENSG00000284336,MIR2277
ENSG00000284356.1,ENSG00000284356,TAF11L10
ENSG00000284370.1,ENSG00000284370,MIR4640
ENSG00000284373.1,ENSG00000284373,TAF11L2
ENSG00000284427.1,ENSG00000284427,MIR4647
ENSG00000284439.1,ENSG00000284439,TAF11L3
ENSG00000284446.1,ENSG00000284446,MIR1236
ENSG00000284447.1,ENSG00000284447,MIR9-2
ENSG00000284465.1,ENSG00000284465,TAF11L7
ENSG00000284469.1,ENSG00000284469,MIR6721
ENSG00000284517.1,ENSG00000284517,MIR6873
ENSG00000284607.1,ENSG00000284607,
ENSG00000284656.1,ENSG00000284656,
ENSG00000284688.1,ENSG00000284688,
ENSG00000284762.1,ENSG00000284762,
ENSG00000284823.1,ENSG00000284823,
ENSG00000284829.1,ENSG00000284829,
ENSG00000284954.1,ENSG00000284954,
ENSG00000285000.1,ENSG00000285000,
ENSG00000285042.1,ENSG00000285042,
ENSG00000285085.1,ENSG00000285085,
ENSG00000285151.1,ENSG00000285151,
ENSG00000285190.1,ENSG00000285190,
ENSG00000285204.1,ENSG00000285204,
ENSG00000285216.1,ENSG00000285216,
ENSG00000285244.1,ENSG00000285244,DINOL
ENSG00000285278.1,ENSG00000285278,
ENSG00000285366.1,ENSG00000285366,
ENSG00000285401.1,ENSG00000285401,
ENSG00000285420.1,ENSG00000285420,PDGFRL2P
ENSG00000285424.1,ENSG00000285424,
ENSG00000285476.1,ENSG00000285476,
ENSG00000285522.1,ENSG00000285522,
ENSG00000285549.1,ENSG00000285549,
ENSG00000285552.1,ENSG00000285552,
ENSG00000285565.1,ENSG00000285565,
ENSG00000285571.1,ENSG00000285571,
ENSG00000285578.1,ENSG00000285578,
ENSG00000285586.1,ENSG00000285586,
ENSG00000285590.1,ENSG00000285590,
ENSG00000285603.1,ENSG00000285603,
ENSG00000285605.1,ENSG00000285605,
ENSG00000285616.1,ENSG00000285616,
ENSG00000285618.1,ENSG00000285618,
ENSG00000285639.1,ENSG00000285639,
ENSG00000285647.1,ENSG00000285647,
ENSG00000285689.1,ENSG00000285689,
ENSG00000285694.1,ENSG00000285694,
ENSG00000285703.1,ENSG00000285703,
ENSG00000285717.1,ENSG00000285717,
ENSG00000285736.1,ENSG00000285736,
ENSG00000285745.1,ENSG00000285745,
ENSG00000285759.1,ENSG00000285759,
ENSG00000285761.1,ENSG00000285761,
ENSG00000285763.1,ENSG00000285763,
ENSG00000285771.1,ENSG00000285771,
ENSG00000285799.1,ENSG00000285799,
ENSG00000285801.1,ENSG00000285801,
ENSG00000285809.1,ENSG00000285809,
ENSG00000285831.1,ENSG00000285831,
ENSG00000285849.1,ENSG00000285849,
ENSG00000285865.1,ENSG00000285865,
ENSG00000285868.1,ENSG00000285868,
ENSG00000285888.1,ENSG00000285888,
ENSG00000285891.1,ENSG00000285891,
ENSG00000285914.1,ENSG00000285914,
ENSG00000285963.1,ENSG00000285963,
ENSG00000285967.1,ENSG00000285967,NIPBL-DT
ENSG00000285978.1,ENSG00000285978,
ENSG00000002079.14,ENSG00000002079,MYH16
ENSG00000002822.15,ENSG00000002822,MAD1L1
ENSG00000004846.16,ENSG00000004846,ABCB5
ENSG00000005075.15,ENSG00000005075,POLR2J
ENSG00000006576.16,ENSG00000006576,PHTF2
ENSG00000006606.8,ENSG00000006606,CCL26
ENSG00000006704.10,ENSG00000006704,GTF2IRD1
ENSG00000008277.14,ENSG00000008277,ADAM22
ENSG00000008282.8,ENSG00000008282,SYPL1
ENSG00000010270.13,ENSG00000010270,STARD3NL
ENSG00000010810.17,ENSG00000010810,FYN
ENSG00000013374.16,ENSG00000013374,NUB1
ENSG00000015592.16,ENSG00000015592,STMN4
ENSG00000016402.13,ENSG00000016402,IL20RA
ENSG00000020219.9,ENSG00000020219,CCT8L1P
ENSG00000024862.17,ENSG00000024862,CCDC28A
ENSG00000033100.16,ENSG00000033100,CHPF2
ENSG00000047936.10,ENSG00000047936,ROS1
ENSG00000048052.21,ENSG00000048052,HDAC9
ENSG00000053328.8,ENSG00000053328,METTL24
ENSG00000061337.15,ENSG00000061337,LZTS1
ENSG00000064419.13,ENSG00000064419,TNPO3
ENSG00000066923.17,ENSG00000066923,STAG3
ENSG00000069206.15,ENSG00000069206,ADAM7
ENSG00000071189.21,ENSG00000071189,SNX13
ENSG00000074706.13,ENSG00000074706,IPCEF1
ENSG00000078487.17,ENSG00000078487,ZCWPW1
ENSG00000080546.13,ENSG00000080546,SESN1
ENSG00000080802.18,ENSG00000080802,CNOT4
ENSG00000083622.8,ENSG00000083622,
ENSG00000091073.19,ENSG00000091073,DTX2
ENSG00000103200.6,ENSG00000103200,
ENSG00000105784.15,ENSG00000105784,RUNDC3B
ENSG00000105792.19,ENSG00000105792,CFAP69
ENSG00000105889.15,ENSG00000105889,STEAP1B
ENSG00000105926.15,ENSG00000105926,MPP6
ENSG00000105929.16,ENSG00000105929,ATP6V0A4
ENSG00000105948.13,ENSG00000105948,TTC26
ENSG00000105954.2,ENSG00000105954,NPVF
ENSG00000105982.16,ENSG00000105982,RNF32
ENSG00000105997.22,ENSG00000105997,HOXA3
ENSG00000106006.6,ENSG00000106006,HOXA6
ENSG00000106052.13,ENSG00000106052,TAX1BP1
ENSG00000106077.18,ENSG00000106077,ABHD11
ENSG00000106125.14,ENSG00000106125,MINDY4
ENSG00000106268.15,ENSG00000106268,NUDT1
ENSG00000106304.15,ENSG00000106304,SPAM1
ENSG00000106344.8,ENSG00000106344,RBM28
ENSG00000106346.11,ENSG00000106346,USP42
ENSG00000106399.11,ENSG00000106399,RPA3
ENSG00000106410.15,ENSG00000106410,NOBOX
ENSG00000106526.10,ENSG00000106526,ACTR3C
ENSG00000106540.4,ENSG00000106540,
ENSG00000106609.16,ENSG00000106609,TMEM248
ENSG00000106610.15,ENSG00000106610,STAG3L4
ENSG00000106628.10,ENSG00000106628,POLD2
ENSG00000106631.8,ENSG00000106631,MYL7
ENSG00000106682.14,ENSG00000106682,EIF4H
ENSG00000111877.17,ENSG00000111877,MCM9
ENSG00000112214.10,ENSG00000112214,FHL5
ENSG00000112419.14,ENSG00000112419,PHACTR2
ENSG00000112486.16,ENSG00000112486,CCR6
ENSG00000112530.11,ENSG00000112530,PACRG
ENSG00000118515.11,ENSG00000118515,SGK1
ENSG00000120254.15,ENSG00000120254,MTHFD1L
ENSG00000120278.16,ENSG00000120278,PLEKHG1
ENSG00000120279.6,ENSG00000120279,MYCT1
ENSG00000120896.13,ENSG00000120896,SORBS3
ENSG00000120913.23,ENSG00000120913,PDLIM2
ENSG00000121716.20,ENSG00000121716,PILRB
ENSG00000122548.5,ENSG00000122548,KIAA0087
ENSG00000122566.21,ENSG00000122566,HNRNPA2B1
ENSG00000122574.10,ENSG00000122574,WIPF3
ENSG00000122679.8,ENSG00000122679,RAMP3
ENSG00000122783.16,ENSG00000122783,CYREN
ENSG00000123965.13,ENSG00000123965,PMS2P5
ENSG00000127362.2,ENSG00000127362,TAS2R3
ENSG00000127366.5,ENSG00000127366,TAS2R5
ENSG00000127589.4,ENSG00000127589,TUBBP1
ENSG00000127922.9,ENSG00000127922,SEM1
ENSG00000127954.12,ENSG00000127954,STEAP4
ENSG00000128519.3,ENSG00000128519,TAS2R16
ENSG00000128563.13,ENSG00000128563,PRKRIP1
ENSG00000128591.15,ENSG00000128591,FLNC
ENSG00000128617.2,ENSG00000128617,OPN1SW
ENSG00000129422.14,ENSG00000129422,MTUS1
ENSG00000130348.11,ENSG00000130348,QRSL1
ENSG00000130396.20,ENSG00000130396,AFDN
ENSG00000131931.8,ENSG00000131931,THAP1
ENSG00000132434.9,ENSG00000132434,LANCL2
ENSG00000132436.11,ENSG00000132436,FIGNL1
ENSG00000133561.15,ENSG00000133561,GIMAP6
ENSG00000133619.17,ENSG00000133619,KRBA1
ENSG00000133624.13,ENSG00000133624,ZNF767P
ENSG00000134028.14,ENSG00000134028,ADAMDEC1
ENSG00000135175.5,ENSG00000135175,OCM2
ENSG00000135248.15,ENSG00000135248,FAM71F1
ENSG00000135525.18,ENSG00000135525,MAP7
ENSG00000135540.11,ENSG00000135540,NHSL1
ENSG00000135569.4,ENSG00000135569,TAAR5
ENSG00000135577.4,ENSG00000135577,NMBR
ENSG00000136197.12,ENSG00000136197,C7orf25
ENSG00000136247.14,ENSG00000136247,ZDHHC4
ENSG00000136267.13,ENSG00000136267,DGKB
ENSG00000136271.10,ENSG00000136271,DDX56
ENSG00000136275.10,ENSG00000136275,C7orf69
ENSG00000136297.14,ENSG00000136297,MMD2
ENSG00000145002.12,ENSG00000145002,FAM86B2
ENSG00000146263.11,ENSG00000146263,MMS22L
